Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2008,759,1,1Fam,0,0,Y,RRNe,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,759,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10320,Inside,Reg,30,RM,None,8,IDOTRR,8,5,N,CompShg,Gable,85000,Family,ConLD,Pave,5,AllPub,1912,1991
2008,808,3,2fmCon,0,0,N,Norm,Norm,FuseF,Fa,Fa,AsphShn,AsphShn,PConc,2,Typ,1344,0,GasA,Ex,2Story,2,TA,Lvl,Gtl,10320,Inside,Reg,190,RM,None,5,IDOTRR,3,3,N,CompShg,Gable,82375,Normal,WD ,Pave,8,AllPub,1915,1950
2008,756,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1469,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,10320,Inside,Reg,50,RM,None,6,IDOTRR,7,6,Y,CompShg,Gable,135000,Normal,WD ,Pave,7,AllPub,1906,1995
2008,1054,3,1Fam,0,0,N,Feedr,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,CBlock,1,Typ,1054,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9488,Inside,Reg,20,RL,None,9,Sawyer,6,5,Y,CompShg,Gable,124000,Abnorml,WD ,Pave,6,AllPub,1947,1993
2008,1211,3,1Fam,0,0,Y,Feedr,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1211,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8250,Inside,Reg,20,RL,None,8,Sawyer,5,5,Y,CompShg,Hip,134000,Normal,WD ,Pave,5,AllPub,1968,1968
2008,720,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,2,Typ,1271,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,21286,Inside,Reg,50,RL,None,8,Sawyer,5,5,Y,CompShg,Gable,135000,Normal,WD ,Pave,7,AllPub,1948,1950
2008,1120,4,1Fam,0,0,Y,Feedr,Norm,SBrkr,TA,TA,WdShing,Plywood,CBlock,2,Min2,1588,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,17120,Inside,Reg,50,RL,None,7,ClearCr,4,4,N,CompShg,Gable,134432,Normal,WD ,Pave,7,AllPub,1959,1959
2008,808,4,2fmCon,1,0,Y,Norm,Norm,SBrkr,Gd,TA,Wd Sdng,Wd Sdng,BrkTil,2,Typ,1355,0,GasA,Gd,1.5Fin,2,TA,Lvl,Gtl,10106,Inside,Reg,190,RL,None,9,Edwards,7,5,Y,CompShg,Gable,127500,Normal,WD ,Pave,6,AllPub,1940,1999
2008,1075,3,1Fam,1,0,Y,Feedr,Norm,SBrkr,TA,TA,HdBoard,Wd Sdng,CBlock,1,Typ,1075,0,GasA,TA,SFoyer,1,Gd,Lvl,Gtl,11235,Corner,Reg,85,RL,None,5,Sawyer,6,5,Y,CompShg,Gable,148000,Abnorml,WD ,Pave,6,AllPub,1963,1963
2008,1040,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1040,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11200,Inside,Reg,20,RL,None,2,Sawyer,5,5,Y,CompShg,Hip,129500,Normal,WD ,Pave,5,AllPub,1965,1965
2008,1096,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,Plywood,CBlock,1,Typ,1096,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13014,Inside,Reg,80,RL,BrkFace,12,Sawyer,5,6,Y,CompShg,Gable,157500,Normal,WD ,Pave,6,AllPub,1978,1978
2008,904,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,1,Typ,904,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7162,Inside,IR1,20,RL,BrkCmn,12,Sawyer,7,5,Y,CompShg,Gable,109900,Abnorml,WD ,Pave,6,AllPub,1966,1966
2008,992,3,1Fam,1,0,Y,Norm,Norm,SBrkr,Fa,TA,HdBoard,HdBoard,CBlock,1,Typ,992,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10265,Inside,IR1,20,RL,None,7,Sawyer,7,5,Y,CompShg,Gable,145000,Normal,WD ,Pave,6,AllPub,1967,2005
2008,894,3,1Fam,1,0,Y,Feedr,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,1,Typ,894,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9764,FR2,IR1,20,RL,None,5,Sawyer,7,5,Y,CompShg,Gable,130000,Normal,WD ,Pave,5,AllPub,1967,2003
2008,1034,3,1Fam,0,1,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1034,0,GasA,Ex,SFoyer,1,TA,Lvl,Gtl,7703,CulDSac,IR1,85,RL,BrkCmn,5,Sawyer,8,6,Y,CompShg,Gable,153000,Normal,WD ,Pave,6,AllPub,1978,1978
2008,1073,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1073,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9981,Corner,IR1,20,RL,BrkFace,3,Sawyer,5,5,Y,CompShg,Gable,120000,Normal,WD ,Pave,6,AllPub,1967,1967
2008,1126,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1126,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7400,CulDSac,IR1,85,RL,None,3,Sawyer,5,5,Y,CompShg,Gable,152000,Normal,WD ,Pave,5,AllPub,1984,1984
2008,1258,0,Duplex,2,0,Y,Feedr,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,0,Typ,1258,2,GasA,TA,SFoyer,2,TA,Lvl,Gtl,12900,Inside,Reg,90,RL,None,1,Sawyer,4,4,Y,CompShg,Gable,108959,Alloca,WD ,Pave,6,AllPub,1969,1969
2008,1140,3,2fmCon,1,0,Y,Feedr,Norm,SBrkr,TA,TA,BrkFace,Stucco,PConc,1,Typ,1140,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,12900,Inside,Reg,190,RL,None,1,Sawyer,4,5,Y,CompShg,Gable,95541,Alloca,WD ,Pave,6,AllPub,1920,1950
2008,1006,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Plywood,CBlock,1,Typ,1006,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,Inside,Reg,20,RL,None,7,Sawyer,3,5,Y,CompShg,Gable,80000,Normal,WD ,Pave,5,AllPub,1959,1959
2008,1228,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1228,1,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8544,CulDSac,IR1,20,RL,None,6,Sawyer,6,5,Y,CompShg,Gable,149350,Normal,WD ,Pave,6,AllPub,1966,2006
2008,960,3,1Fam,1,0,Y,Feedr,Norm,SBrkr,Gd,TA,VinylSd,VinylSd,CBlock,1,Typ,960,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9239,Inside,Reg,20,RL,None,5,Sawyer,8,5,Y,CompShg,Gable,144900,Normal,WD ,Pave,6,AllPub,1963,2003
2008,1188,1,1Fam,1,0,Y,PosA,Norm,FuseA,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1188,0,GasA,TA,1Story,1,TA,Lvl,Gtl,14175,Inside,Reg,20,RL,None,6,Sawyer,8,6,Y,CompShg,Gable,185000,Normal,WD ,Pave,4,AllPub,1956,1956
2008,1383,3,1Fam,1,0,Y,PosN,Norm,SBrkr,TA,TA,Wd Sdng,Plywood,PConc,1,Typ,1383,0,GasA,TA,1Story,1,TA,Lvl,Gtl,13284,Inside,Reg,20,RL,None,6,Sawyer,5,5,Y,CompShg,Gable,165000,Normal,WD ,Pave,6,AllPub,1954,1954
2008,1252,1,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,BrkFace,Plywood,CBlock,1,Typ,1252,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,13500,Inside,Reg,20,RL,None,3,ClearCr,7,6,Y,CompShg,Flat,235000,Normal,WD ,Pave,4,AllPub,1960,1975
2008,1021,3,1Fam,0,1,Y,Norm,Norm,SBrkr,Gd,TA,MetalSd,MetalSd,CBlock,1,Min2,1601,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13825,Inside,Reg,80,RL,None,12,Sawyer,6,5,Y,CompShg,Gable,140000,Normal,WD ,Pave,6,AllPub,1958,1987
2008,672,2,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,PConc,1,Typ,672,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10200,Inside,Reg,30,RL,None,8,Sawyer,8,5,N,CompShg,Gable,108000,Normal,WD ,Pave,4,AllPub,1940,1997
2008,1721,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Mod,1721,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10532,Corner,Reg,190,RL,Stone,12,ClearCr,3,5,Y,Tar&Grv,Flat,145000,Abnorml,WD ,Pave,7,AllPub,1960,1960
2008,864,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Min1,1350,1,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,8375,Corner,Reg,50,RL,None,6,Sawyer,7,5,N,CompShg,Gable,152400,Normal,WD ,Pave,6,AllPub,1941,1973
2008,904,3,1Fam,0,0,Y,Norm,Norm,SBrkr,Gd,TA,HdBoard,HdBoard,PConc,1,Typ,904,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,10200,Inside,Reg,80,RL,None,6,Sawyer,8,5,Y,CompShg,Hip,144000,Normal,WD ,Pave,5,AllPub,1970,1970
2008,1291,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,PConc,1,Typ,1291,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,2887,Inside,Reg,120,RL,None,11,ClearCr,5,6,Y,CompShg,Gable,173000,Normal,WD ,Pave,6,AllPub,1996,1997
2008,1156,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,2022,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10005,Inside,Reg,60,RL,BrkFace,3,ClearCr,5,7,Y,CompShg,Hip,192000,Normal,WD ,Pave,8,AllPub,1977,1977
2008,1524,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,1524,0,GasA,TA,1Story,1,TA,Lvl,Gtl,20270,CulDSac,IR1,20,RL,None,4,ClearCr,6,7,Y,CompShg,Gable,245000,Normal,WD ,Pave,7,AllPub,1979,1979
2008,1363,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Mod,1363,0,GasA,Ex,1Story,1,TA,Low,Sev,39104,CulDSac,IR1,20,RL,None,4,ClearCr,7,7,Y,Membran,Flat,241500,Normal,WD ,Pave,5,AllPub,1954,2005
2008,1663,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Min1,1663,0,GasA,Ex,1Story,1,Gd,Low,Mod,53227,CulDSac,IR1,20,RL,None,3,ClearCr,6,4,Y,Tar&Grv,Flat,256000,Normal,WD ,Pave,6,AllPub,1954,1994
2008,1357,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,1357,0,GasA,Gd,SLvl,1,Ex,Lvl,Gtl,11512,Corner,IR1,80,RL,BrkFace,5,Edwards,7,6,Y,CompShg,Gable,177000,Normal,WD ,Pave,5,AllPub,1959,2006
2008,617,2,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,BrkFace,Plywood,CBlock,1,Typ,1079,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,5190,Inside,Reg,50,RL,None,1,Edwards,5,7,Y,CompShg,Gable,125600,Normal,WD ,Pave,5,AllPub,1948,1950
2008,1094,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,1094,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10452,Inside,IR1,20,RL,Stone,6,Edwards,5,6,Y,CompShg,Hip,155000,Normal,WD ,Pave,5,AllPub,1953,1953
2008,1307,5,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,3,Typ,2358,0,GasA,TA,1.5Fin,1,TA,Bnk,Gtl,45600,Inside,IR2,50,RL,None,9,ClearCr,8,6,Y,CompShg,Gable,240000,Normal,WD ,Pave,10,AllPub,1908,1997
2008,1518,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,PreCast,PreCast,PConc,1,Typ,1518,0,GasA,Ex,1Story,1,Fa,Lvl,Gtl,19550,Inside,Reg,30,RL,None,1,Edwards,7,5,Y,Tar&Grv,Flat,260000,Normal,WD ,Pave,5,AllPub,1940,2007
2008,1163,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,2,Typ,1674,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,21780,Inside,Reg,50,RL,None,7,Edwards,7,6,N,CompShg,Gable,185000,Normal,WD ,Pave,8,AllPub,1918,1950
2008,1236,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Stucco,Stucco,CBlock,2,Typ,2108,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13728,Corner,Reg,70,RL,None,7,Edwards,7,6,Y,CompShg,Hip,235000,Normal,WD ,Pave,7,AllPub,1935,1986
2008,1509,3,1Fam,1,0,Y,Norm,Norm,FuseA,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,1509,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,9571,Inside,Reg,20,RL,None,7,Edwards,6,5,Y,CompShg,Hip,159900,Normal,WD ,Pave,6,AllPub,1956,1956
2008,864,2,Duplex,1,0,N,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,1,Typ,864,0,GasA,Fa,SFoyer,1,TA,Lvl,Gtl,9350,Inside,Reg,90,RL,None,4,Edwards,5,5,Y,CompShg,Gable,99600,Normal,WD ,Pave,4,AllPub,1975,1975
2008,621,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,CBlock,1,Typ,1269,1,GasA,TA,2Story,1,TA,Lvl,Gtl,9360,Corner,Reg,60,RL,BrkCmn,11,Edwards,8,6,Y,CompShg,Gable,134500,Normal,WD ,Pave,7,AllPub,1962,2001
2008,961,4,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,BrkTil,1,Typ,1367,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,8405,Inside,Reg,50,RL,None,4,Edwards,8,5,Y,CompShg,Gable,119000,Normal,WD ,Pave,7,AllPub,1900,1950
2008,820,3,2fmCon,1,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1347,0,GasA,TA,2Story,1,TA,Lvl,Gtl,7000,Inside,Reg,190,RL,None,1,Edwards,7,5,N,CompShg,Gable,107500,Normal,WD ,Pave,5,AllPub,1910,1991
2008,1164,3,2fmCon,1,0,N,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1164,0,GasW,TA,1Story,1,TA,Lvl,Gtl,10880,Inside,Reg,190,RL,None,8,Edwards,5,5,Y,CompShg,Gable,125000,Normal,ConLD,Pave,5,AllPub,1950,1950
2008,572,2,1Fam,0,0,N,Artery,Norm,FuseF,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1096,0,Grav,Fa,1.5Fin,1,TA,Lvl,Gtl,9600,Corner,Reg,50,RL,None,4,Edwards,5,6,N,CompShg,Gable,79000,Normal,WD ,Pave,5,AllPub,1924,1950
2008,616,3,1Fam,0,1,N,Artery,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,1,Typ,1111,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9084,Inside,Reg,50,RL,None,3,Edwards,6,5,Y,CompShg,Gable,95000,Normal,ConLw,Pave,5,AllPub,1941,1950
2008,1532,4,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,2,Typ,2329,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11839,Inside,Reg,60,RL,BrkFace,5,SawyerW,5,7,Y,CompShg,Hip,262280,Normal,WD ,Pave,10,AllPub,1990,1990
2008,1093,4,1Fam,0,1,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,2814,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9771,Corner,IR3,60,RL,BrkFace,6,SawyerW,5,6,Y,CompShg,Gable,260000,Normal,WD ,Pave,9,AllPub,1995,2002
2008,1626,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,1626,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9938,Inside,Reg,20,RL,BrkFace,4,SawyerW,5,7,Y,CompShg,Gable,226500,Normal,WD ,Pave,7,AllPub,1994,1994
2008,1101,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2200,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14171,CulDSac,IR2,60,RL,None,12,SawyerW,5,7,Y,CompShg,Gable,225000,Normal,WD ,Pave,9,AllPub,1993,1994
2008,1302,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2037,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,10541,Corner,IR1,80,RL,None,2,SawyerW,5,7,Y,CompShg,Gable,229000,Normal,WD ,Pave,8,AllPub,1996,1996
2008,628,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1356,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10616,Inside,IR1,60,RL,None,3,CollgCr,5,7,Y,CompShg,Gable,177439,Partial,New,Pave,6,AllPub,2007,2007
2008,1615,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1615,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9345,Inside,IR1,20,RL,Stone,5,CollgCr,5,8,Y,CompShg,Gable,248500,Normal,WD ,Pave,7,AllPub,2007,2007
2008,2276,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2276,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11778,Inside,Reg,20,RL,Stone,6,CollgCr,5,9,Y,CompShg,Hip,475000,Abnorml,WD ,Pave,7,AllPub,2008,2008
2008,1766,3,1Fam,1,0,Y,PosN,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,1766,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11778,Inside,Reg,20,RL,Stone,12,CollgCr,5,9,Y,CompShg,Hip,395039,Partial,New,Pave,8,AllPub,2008,2008
2008,1080,3,1Fam,0,1,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2097,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11228,CulDSac,IR2,60,RL,None,12,SawyerW,5,7,Y,CompShg,Gable,228000,Normal,WD ,Pave,9,AllPub,1993,1993
2008,1511,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1511,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,11454,Corner,IR2,80,RL,BrkFace,2,SawyerW,5,8,Y,CompShg,Gable,225000,Normal,WD ,Pave,6,AllPub,1995,1995
2008,1643,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,1643,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,11500,CulDSac,IR1,20,RL,None,3,ClearCr,6,6,Y,Tar&Grv,Flat,195000,Normal,WD ,Pave,6,AllPub,1966,1966
2008,616,4,1Fam,1,0,Y,Feedr,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1688,1,GasA,Gd,2Story,1,Gd,HLS,Mod,12798,Inside,IR1,60,RL,None,5,ClearCr,5,6,Y,CompShg,Gable,200000,Normal,WD ,Pave,8,AllPub,1997,1997
2008,990,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,990,0,GasA,Ex,1Story,1,TA,Low,Mod,9750,Inside,Reg,20,RL,None,8,CollgCr,7,5,Y,CompShg,Gable,155000,Normal,WD ,Pave,5,AllPub,1994,1994
2008,1099,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1099,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9525,Inside,Reg,20,RL,None,6,CollgCr,6,5,Y,CompShg,Gable,144000,Normal,WD ,Pave,6,AllPub,1995,2006
2008,990,3,1Fam,0,1,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,990,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9245,Inside,IR2,20,RL,None,2,CollgCr,5,5,Y,CompShg,Gable,145000,Normal,WD ,Pave,5,AllPub,1994,1995
2008,1418,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1418,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8696,Inside,IR1,20,RL,BrkFace,5,CollgCr,5,7,Y,CompShg,Gable,226001,Normal,WD ,Pave,5,AllPub,1997,1998
2008,872,3,1Fam,1,0,Y,PosN,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1771,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13142,Corner,IR1,60,RL,BrkFace,7,CollgCr,5,6,Y,CompShg,Gable,215700,Normal,WD ,Pave,6,AllPub,1997,1997
2008,782,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1652,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8998,Inside,IR1,60,RL,BrkFace,6,CollgCr,5,7,Y,CompShg,Gable,207500,Normal,WD ,Pave,6,AllPub,2000,2000
2008,882,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1790,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9179,Inside,IR1,60,RL,BrkFace,6,CollgCr,5,7,Y,CompShg,Gable,193000,Abnorml,WD ,Pave,7,AllPub,1999,1999
2008,880,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1724,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8924,CulDSac,IR1,60,RL,None,7,CollgCr,5,7,Y,CompShg,Gable,188000,Normal,WD ,Pave,8,AllPub,1998,1999
2008,1479,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1479,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9382,CulDSac,IR1,20,RL,BrkFace,7,CollgCr,5,7,Y,CompShg,Gable,191000,Normal,WD ,Pave,6,AllPub,1999,2000
2008,1494,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1494,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12803,Inside,IR1,20,RL,BrkFace,9,CollgCr,5,7,Y,CompShg,Gable,221000,Normal,WD ,Pave,6,AllPub,2002,2002
2008,963,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1792,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12435,Inside,Reg,60,RL,BrkFace,5,CollgCr,5,7,Y,CompShg,Gable,231500,Normal,WD ,Pave,7,AllPub,2001,2001
2008,928,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1823,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12192,Inside,IR1,60,RL,None,5,CollgCr,5,7,Y,CompShg,Gable,235000,Normal,WD ,Pave,6,AllPub,2000,2001
2008,920,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1786,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11250,Inside,IR1,60,RL,BrkFace,9,CollgCr,5,7,Y,CompShg,Gable,223500,Normal,WD ,Pave,6,AllPub,2001,2002
2008,938,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,1,Typ,938,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9200,CulDSac,IR1,20,RL,None,7,CollgCr,6,5,Y,CompShg,Hip,130250,Normal,WD ,Pave,5,AllPub,1975,1980
2008,985,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,CBlock,2,Typ,985,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,8385,Inside,Reg,80,RL,BrkFace,11,CollgCr,8,5,Y,CompShg,Gable,149900,Normal,WD ,Pave,6,AllPub,1977,1977
2008,1174,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1174,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,12250,Inside,IR1,20,RL,BrkFace,5,CollgCr,6,5,Y,CompShg,Gable,158000,Normal,WD ,Pave,5,AllPub,1978,1978
2008,1026,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,HdBoard,CBlock,1,Typ,1026,0,GasA,TA,SLvl,1,TA,Low,Mod,10970,Inside,IR1,80,RL,None,10,CollgCr,6,6,Y,CompShg,Gable,147000,Normal,WD ,Pave,5,AllPub,1978,1978
2008,1076,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1076,1,GasA,TA,1Story,1,TA,Lvl,Gtl,9216,Inside,IR1,20,RL,BrkFace,9,CollgCr,6,5,Y,CompShg,Gable,143195,Abnorml,WD ,Pave,5,AllPub,1975,1975
